,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0
0.5,20.633,20.785,20.901,20.995,21.075,21.144,21.206,21.262,21.313,21.36,21.404,21.445,21.483,21.519,21.553,21.586,21.617,21.646,21.674,21.702,21.728,21.753,21.777,21.8,21.823,21.845,21.866,21.887,21.907,21.927,21.946,21.964,21.983,22.0,22.017,22.034,22.051,22.067,22.083,22.098,22.113,22.128,22.143,22.157,22.171,22.185,22.199,22.212,22.225
0.6,19.468,19.592,19.686,19.763,19.828,19.885,19.937,19.983,20.025,20.064,20.1,20.134,20.166,20.196,20.224,20.251,20.277,20.302,20.326,20.348,20.37,20.392,20.412,20.432,20.451,20.469,20.487,20.505,20.522,20.538,20.554,20.57,20.585,20.6,20.615,20.629,20.643,20.657,20.67,20.684,20.696,20.709,20.721,20.734,20.746,20.757,20.769,20.78,20.791
0.7,18.627,18.724,18.799,18.861,18.913,18.96,19.001,19.039,19.074,19.106,19.136,19.164,19.19,19.215,19.239,19.261,19.283,19.303,19.323,19.342,19.361,19.378,19.395,19.412,19.428,19.444,19.459,19.473,19.488,19.502,19.515,19.529,19.542,19.554,19.567,19.579,19.591,19.602,19.614,19.625,19.636,19.647,19.657,19.668,19.678,19.688,19.698,19.707,19.717
0.8,19.131,19.131,19.131,19.132,19.133,19.133,19.134,19.135,19.137,19.138,19.139,19.141,19.142,19.144,19.146,19.148,19.15,19.152,19.154,19.156,19.159,19.161,19.164,19.166,19.169,19.172,19.174,19.177,19.18,19.183,19.186,19.189,19.192,19.195,19.198,19.202,19.205,19.208,19.211,19.215,19.218,19.221,19.225,19.228,19.231,19.235,19.238,19.242,19.245
0.9,20.189,20.189,20.19,20.19,20.191,20.191,20.191,20.191,20.191,20.191,20.191,20.191,20.192,20.192,20.192,20.192,20.192,20.192,20.192,20.192,20.192,20.192,20.192,20.192,20.192,20.192,20.192,20.192,20.192,20.192,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193
1.0,21.214,21.221,21.225,21.228,21.231,21.232,21.234,21.235,21.236,21.237,21.238,21.238,21.239,21.24,21.24,21.241,21.241,21.241,21.242,21.242,21.242,21.243,21.243,21.243,21.243,21.244,21.244,21.244,21.244,21.244,21.245,21.245,21.245,21.245,21.245,21.245,21.246,21.246,21.246,21.246,21.246,21.246,21.246,21.246,21.247,21.247,21.247,21.247,21.247
1.1,22.15,22.174,22.189,22.2,22.209,22.215,22.221,22.226,22.23,22.233,22.236,22.239,22.242,22.244,22.246,22.248,22.25,22.251,22.253,22.254,22.256,22.257,22.258,22.259,22.26,22.261,22.262,22.263,22.264,22.265,22.265,22.266,22.267,22.267,22.268,22.269,22.269,22.27,22.27,22.271,22.272,22.272,22.273,22.273,22.274,22.274,22.274,22.275,22.275
1.2,22.96,23.007,23.039,23.063,23.082,23.097,23.11,23.12,23.13,23.138,23.146,23.153,23.159,23.165,23.17,23.174,23.179,23.183,23.187,23.19,23.194,23.197,23.2,23.203,23.206,23.208,23.211,23.213,23.215,23.218,23.22,23.222,23.224,23.225,23.227,23.229,23.23,23.232,23.234,23.235,23.237,23.238,23.239,23.241,23.242,23.243,23.244,23.246,23.247
1.3,23.638,23.71,23.759,23.797,23.827,23.852,23.873,23.892,23.908,23.923,23.936,23.948,23.959,23.969,23.978,23.987,23.995,24.002,24.01,24.016,24.023,24.029,24.034,24.04,24.045,24.05,24.055,24.059,24.064,24.068,24.072,24.076,24.08,24.083,24.087,24.09,24.093,24.096,24.1,24.102,24.105,24.108,24.111,24.114,24.116,24.119,24.121,24.123,24.126
1.4,24.207,24.297,24.36,24.409,24.449,24.483,24.512,24.537,24.56,24.58,24.599,24.616,24.631,24.646,24.659,24.672,24.684,24.695,24.705,24.715,24.725,24.734,24.742,24.75,24.758,24.766,24.773,24.78,24.787,24.793,24.799,24.805,24.811,24.817,24.822,24.828,24.833,24.838,24.842,24.847,24.852,24.856,24.861,24.865,24.869,24.873,24.877,24.881,24.884
1.5,24.695,24.798,24.872,24.929,24.976,25.016,25.05,25.081,25.108,25.133,25.155,25.176,25.195,25.213,25.23,25.245,25.26,25.274,25.287,25.3,25.312,25.323,25.334,25.345,25.355,25.364,25.374,25.383,25.391,25.4,25.408,25.415,25.423,25.43,25.438,25.444,25.451,25.458,25.464,25.47,25.476,25.482,25.488,25.494,25.499,25.505,25.51,25.515,25.52
1.6,25.127,25.239,25.319,25.382,25.433,25.478,25.516,25.55,25.58,25.608,25.633,25.657,25.678,25.699,25.718,25.735,25.752,25.768,25.783,25.798,25.811,25.824,25.837,25.849,25.861,25.872,25.883,25.893,25.903,25.913,25.922,25.932,25.94,25.949,25.957,25.966,25.973,25.981,25.989,25.996,26.003,26.01,26.017,26.024,26.03,26.037,26.043,26.049,26.055
1.7,25.518,25.635,25.719,25.786,25.841,25.888,25.929,25.965,25.998,26.028,26.055,26.08,26.103,26.125,26.146,26.165,26.183,26.201,26.217,26.233,26.248,26.262,26.276,26.289,26.301,26.314,26.325,26.337,26.348,26.359,26.369,26.379,26.389,26.398,26.407,26.416,26.425,26.434,26.442,26.45,26.458,26.466,26.473,26.481,26.488,26.495,26.502,26.509,26.515
1.8,25.875,25.996,26.084,26.153,26.211,26.26,26.302,26.34,26.375,26.406,26.434,26.461,26.485,26.508,26.53,26.55,26.569,26.587,26.604,26.621,26.637,26.652,26.666,26.68,26.694,26.707,26.719,26.731,26.743,26.754,26.765,26.776,26.786,26.796,26.806,26.816,26.825,26.834,26.843,26.851,26.86,26.868,26.876,26.884,26.892,26.899,26.907,26.914,26.921
