,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0
0.5,20.988,21.143,21.26,21.355,21.436,21.506,21.568,21.624,21.675,21.722,21.766,21.806,21.845,21.881,21.915,21.947,21.978,22.007,22.035,22.062,22.088,22.113,22.137,22.161,22.183,22.205,22.226,22.247,22.267,22.286,22.305,22.323,22.341,22.359,22.376,22.392,22.409,22.425,22.44,22.455,22.47,22.485,22.5,22.514,22.528,22.541,22.555,22.568,22.581
0.6,19.82,19.949,20.046,20.125,20.192,20.251,20.303,20.35,20.392,20.432,20.469,20.503,20.535,20.566,20.594,20.622,20.648,20.673,20.696,20.719,20.741,20.763,20.783,20.803,20.822,20.841,20.859,20.876,20.893,20.91,20.926,20.941,20.957,20.972,20.986,21.0,21.014,21.028,21.041,21.055,21.067,21.08,21.092,21.104,21.116,21.128,21.14,21.151,21.162
0.7,18.95,19.057,19.138,19.204,19.26,19.309,19.353,19.392,19.429,19.462,19.493,19.522,19.55,19.575,19.6,19.623,19.645,19.667,19.687,19.706,19.725,19.743,19.761,19.778,19.794,19.81,19.826,19.841,19.855,19.87,19.883,19.897,19.91,19.923,19.936,19.948,19.96,19.972,19.983,19.995,20.006,20.017,20.027,20.038,20.048,20.058,20.068,20.078,20.087
0.8,19.132,19.133,19.135,19.138,19.142,19.145,19.15,19.154,19.159,19.165,19.17,19.176,19.182,19.189,19.195,19.202,19.208,19.215,19.222,19.229,19.236,19.243,19.25,19.257,19.263,19.27,19.277,19.284,19.291,19.298,19.305,19.312,19.318,19.325,19.332,19.338,19.345,19.351,19.358,19.364,19.37,19.377,19.383,19.389,19.395,19.402,19.408,19.414,19.42
0.9,20.192,20.192,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.193,20.194,20.194,20.194,20.194,20.194,20.194,20.194,20.194,20.194,20.194,20.194,20.194,20.194,20.194,20.194,20.195,20.195,20.195,20.195,20.195,20.195,20.195,20.195,20.195,20.195,20.195
1.0,21.243,21.245,21.247,21.248,21.248,21.249,21.249,21.25,21.25,21.25,21.251,21.251,21.251,21.251,21.251,21.251,21.252,21.252,21.252,21.252,21.252,21.252,21.252,21.252,21.252,21.252,21.252,21.252,21.253,21.253,21.253,21.253,21.253,21.253,21.253,21.253,21.253,21.253,21.253,21.253,21.253,21.253,21.253,21.253,21.253,21.253,21.253,21.253,21.253
1.1,22.243,22.256,22.263,22.269,22.273,22.276,22.278,22.281,22.282,22.284,22.285,22.287,22.288,22.289,22.29,22.29,22.291,22.292,22.293,22.293,22.294,22.294,22.295,22.295,22.296,22.296,22.296,22.297,22.297,22.298,22.298,22.298,22.298,22.299,22.299,22.299,22.3,22.3,22.3,22.3,22.3,22.301,22.301,22.301,22.301,22.301,22.302,22.302,22.302
1.2,23.139,23.172,23.194,23.209,23.221,23.231,23.239,23.246,23.251,23.256,23.261,23.265,23.269,23.272,23.275,23.278,23.28,23.282,23.285,23.287,23.289,23.29,23.292,23.294,23.295,23.297,23.298,23.299,23.301,23.302,23.303,23.304,23.305,23.306,23.307,23.308,23.309,23.31,23.31,23.311,23.312,23.313,23.313,23.314,23.315,23.315,23.316,23.317,23.317
1.3,23.897,23.956,23.997,24.027,24.05,24.07,24.086,24.1,24.112,24.123,24.133,24.142,24.15,24.157,24.164,24.17,24.176,24.181,24.186,24.191,24.195,24.199,24.203,24.207,24.211,24.214,24.217,24.221,24.223,24.226,24.229,24.232,24.234,24.237,24.239,24.241,24.243,24.245,24.247,24.249,24.251,24.253,24.255,24.257,24.258,24.26,24.262,24.263,24.265
1.4,24.522,24.604,24.662,24.706,24.741,24.771,24.796,24.818,24.838,24.855,24.871,24.885,24.899,24.911,24.922,24.932,24.942,24.951,24.96,24.968,24.976,24.983,24.99,24.997,25.003,25.009,25.015,25.021,25.026,25.031,25.036,25.041,25.046,25.05,25.054,25.059,25.063,25.067,25.07,25.074,25.078,25.081,25.084,25.088,25.091,25.094,25.097,25.1,25.103
1.5,25.046,25.144,25.215,25.269,25.313,25.351,25.383,25.411,25.437,25.459,25.48,25.499,25.517,25.533,25.548,25.563,25.576,25.589,25.601,25.612,25.623,25.633,25.643,25.652,25.661,25.67,25.678,25.686,25.694,25.701,25.708,25.715,25.722,25.729,25.735,25.741,25.747,25.753,25.758,25.764,25.769,25.774,25.779,25.784,25.789,25.794,25.798,25.803,25.807
1.6,25.5,25.609,25.688,25.749,25.799,25.842,25.879,25.912,25.941,25.967,25.992,26.014,26.035,26.054,26.072,26.089,26.105,26.12,26.134,26.148,26.161,26.173,26.185,26.197,26.208,26.218,26.228,26.238,26.247,26.257,26.265,26.274,26.282,26.29,26.298,26.306,26.313,26.32,26.327,26.334,26.341,26.347,26.354,26.36,26.366,26.372,26.378,26.383,26.389
1.7,25.904,26.021,26.105,26.171,26.225,26.271,26.311,26.347,26.379,26.408,26.435,26.459,26.482,26.503,26.523,26.542,26.559,26.576,26.592,26.607,26.622,26.635,26.649,26.661,26.674,26.685,26.697,26.708,26.718,26.729,26.739,26.748,26.758,26.767,26.776,26.784,26.793,26.801,26.809,26.816,26.824,26.831,26.839,26.846,26.853,26.859,26.866,26.873,26.879
1.8,26.272,26.393,26.481,26.55,26.607,26.655,26.698,26.735,26.769,26.8,26.828,26.854,26.878,26.9,26.922,26.941,26.96,26.978,26.995,27.011,27.027,27.041,27.056,27.069,27.082,27.095,27.107,27.119,27.13,27.141,27.152,27.162,27.173,27.182,27.192,27.201,27.21,27.219,27.228,27.236,27.244,27.252,27.26,27.268,27.275,27.282,27.29,27.297,27.304
1.9,26.61,26.735,26.825,26.896,26.955,27.005,27.049,27.088,27.123,27.154,27.184,27.21,27.235,27.259,27.281,27.302,27.321,27.34,27.357,27.374,27.39,27.406,27.42,27.435,27.448,27.461,27.474,27.486,27.498,27.51,27.521,27.532,27.543,27.553,27.563,27.572,27.582,27.591,27.6,27.609,27.618,27.626,27.634,27.642,27.65,27.658,27.665,27.673,27.68
2.0,26.924,27.051,27.143,27.216,27.275,27.327,27.371,27.411,27.447,27.479,27.509,27.537,27.562,27.586,27.609,27.63,27.65,27.669,27.687,27.705,27.721,27.737,27.752,27.767,27.781,27.794,27.807,27.82,27.832,27.844,27.856,27.867,27.878,27.888,27.898,27.908,27.918,27.928,27.937,27.946,27.955,27.963,27.972,27.98,27.988,27.996,28.004,28.012,28.019
2.1,27.217,27.345,27.439,27.512,27.573,27.625,27.67,27.71,27.747,27.78,27.81,27.838,27.864,27.888,27.911,27.933,27.953,27.972,27.991,28.008,28.025,28.041,28.057,28.071,28.086,28.099,28.113,28.126,28.138,28.15,28.162,28.173,28.184,28.195,28.205,28.216,28.226,28.235,28.245,28.254,28.263,28.272,28.28,28.289,28.297,28.305,28.313,28.321,28.328
